concessionaria;ano_do_pnv_snv;tipo_de_radar;rodovia;uf;km_m;municipio;tipo_pista;sentido;situacao;data_da_inativacao;latitude;longitude;velocidade_leve;velocidade_pesado
CONCEBRA;2017;Controlador;BR-262;MG;566,2;Córrego Danta;Principal;Crescente;Ativo;;-19,739018;-46,008071;60;60
CONCEBRA;2017;Controlador;BR-262;MG;566,2;Córrego Danta;Principal;Decrescente;Ativo;;-19,738975;-46,007996;60;60
CONCEBRA;2017;Controlador;BR-262;MG;591,415;Campos Altos;Principal;Crescente;Ativo;;-19,666914;-46,164023;60;60
CONCEBRA;2017;Controlador;BR-262;MG;591,415;Campos Altos;Principal;Decrescente;Ativo;;-19,666836;-46,164017;60;60
CONCEBRA;2017;Controlador;BR-262;MG;594,48;Campos Altos;Principal;Crescente;Ativo;;-19,653606;-46,184685;60;60
CONCEBRA;2017;Controlador;BR-262;MG;594,48;Campos Altos;Principal;Decrescente;Ativo;;-19,653682;-46,184662;60;60
CONCEBRA;2017;Controlador;BR-262;MG;678,546;Araxá;Principal;Crescente;Ativo;;-19,55463;-46,888667;60;60
CONCEBRA;2017;Controlador;BR-262;MG;678,546;Araxá;Principal;Decrescente;Ativo;;-19,554674;-46,888703;60;60
CONCEBRA;2017;Redutor;BR-153;MG;1,432;Araporã;Principal;Decrescente;Ativo;;-18,428617;-49,192556;60;60
CONCEBRA;2017;Redutor;BR-153;MG;17,75;Centralina;Principal;Crescente;Ativo;;-18,575721;-49,193931;60;60
CONCEBRA;2017;Controlador;BR-153;MG;20,4;Centralina;Principal;Crescente;Ativo;;-18,599946;-49,192408;60;60
CONCEBRA;2017;Controlador;BR-153;MG;21,1;Centralina;Principal;Decrescente;Ativo;;-18,605203;-49,191862;60;60
CONCEBRA;2017;Redutor;BR-153;MG;57,9;Monte Alegre de Minas;Principal;Crescente;Ativo;;-18,876348;-49,058254;60;60
CONCEBRA;2017;Controlador;BR-153;MG;65,525;Monte Alegre de Minas;Principal;Crescente;Ativo;;-18,941608;-49,026624;60;60
CONCEBRA;2017;Controlador;BR-153;MG;66,5;Monte Alegre de Minas;Principal;Decrescente;Ativo;;-18,949742;-49,026207;60;60
CONCEBRA;2017;Controlador;BR-153;MG;75,2;Monte Alegre de Minas;Principal;Crescente;Ativo;;-19,025926;-49,011557;60;60
CONCEBRA;2017;Redutor;BR-153;MG;107,845;Prata;Principal;Decrescente;Ativo;;-19,297922;-48,9075;60;60
CONCEBRA;2017;Redutor;BR-153;MG;107,8;Prata;Principal;Crescente;Ativo;;-19,297202;-48,907709;60;60
CONCEBRA;2017;Controlador;BR-60;DF;29,1;Brasília;Principal;Decrescente;Ativo;;-16,03107;-48,253482;80;80
CONCEBRA;2017;Controlador;BR-60;GO;0,7;Santo Antônio do Descoberto;Principal;Crescente;Ativo;;-16,057033;-48,261945;110;90
CONCEBRA;2017;Controlador;BR-60;GO;18,82;Alexânia;Principal;Decrescente;Ativo;;-16,115564;-48,391403;110;90
CONCEBRA;2017;Controlador;BR-60;GO;26;Alexânia;Principal;Crescente;Ativo;;-16,105136;-48,451785;110;90
CONCEBRA;2017;Controlador;BR-60;GO;27,5;Alexânia;Principal;Decrescente;Ativo;;-16,102011;-48,464212;110;90
CONCEBRA;2017;Controlador;BR-60;GO;28,24;Alexânia;Principal;Decrescente;Ativo;;-16,100433;-48,470791;110;90
CONCEBRA;2017;Controlador;BR-60;GO;109,4;Goianápolis;Principal;Crescente;Ativo;;-16,44835;-49,025775;110;90
CONCEBRA;2017;Controlador;BR-153;MG;45,8;Canápolis;Principal;Crescente;Ativo;;-18,784187;-49,081987;80;80
CONCEBRA;2017;Controlador;BR-153;MG;51,8;Monte Alegre de Minas;Principal;Decrescente;Ativo;;-18,835723;-49,091155;80;80
CONCEBRA;2017;Controlador;BR-262;MG;365,35;Juatuba;Principal;Decrescente;Ativo;;-19,972472;-44,308858;80;80
CONCEBRA;2017;Controlador;BR-262;MG;377,5;Juatuba;Principal;Decrescente;Ativo;;-19,931025;-44,412783;60;60
CONCEBRA;2017;Controlador;BR-262;MG;378,8;Juatuba;Principal;Decrescente;Ativo;;-19,933103;-44,427292;60;60
CONCEBRA;2017;Controlador;BR-262;MG;380,35;Juatuba;Principal;Decrescente;Ativo;;-19,935039;-44,435286;60;60
CONCER;2016;Controlador;BR-40;RJ;24,9;Três Rios;Principal;Decrescente;Ativo;;-22,148066;-43,158292;70;70
CONCER;2016;Controlador;BR-40;RJ;65;Petrópolis;Principal;Decrescente;Ativo;;-22,428082;-43,16175;70;70
CONCER;2016;Controlador;BR-40;RJ;72,5;Petrópolis;Principal;Crescente;Ativo;;-22,46162;-43,222137;70;70
CONCER;2016;Controlador;BR-40;RJ;74,6;Petrópolis;Principal;Decrescente;Ativo;;-22,479247;-43,217286;70;70
CONCER;2016;Controlador;BR-40;RJ;83,7;Petrópolis;Principal;Crescente;Ativo;;-22,521737;-43,235255;70;70
CONCER;2016;Controlador;BR-40;RJ;105,9;Duque de Caxias;Principal;Decrescente;Ativo;;-22,646195;-43,283664;90;90
CONCER;2016;Controlador;BR-40;RJ;64,7;Petrópolis;Principal;Crescente;Ativo;;-22,427058;-43,158645;70;70
CONCER;2016;Controlador;BR-40;RJ;86,8;Petrópolis;Principal;Crescente;Ativo;;-22,542299;-43,233504;70;70
CONCER;2016;Controlador;BR-40;RJ;80;Petrópolis;Principal;Crescente;Ativo;;-22,498044;-43,228858;70;70
CONCER;2016;Controlador;BR-40;RJ;97,11;Duque de Caxias;Principal;Decrescente;Ativo;;-22,583707;-43,261083;50;50
CONCER;2016;Controlador;BR-40;RJ;80,16;Petrópolis;Principal;Decrescente;Ativo;;-22,519988;-43,228025;70;70
CONCER;2016;Controlador;BR-40;MG;815,2;Simão Pereira;Principal;Crescente;Ativo;;-21,918528;-43,322804;70;70
CONCER;2016;Controlador;BR-40;MG;815,8;Simão Pereira;Principal;Decrescente;Ativo;;-21,923099;-43,320567;70;70
CONCER;2016;Controlador;BR-40;MG;784,6;Juiz de Fora;Principal;Decrescente;Ativo;;-21,732482;-43,43931;70;70
CONCER;2016;Controlador;BR-40;MG;781;Juiz de Fora;Principal;Decrescente;Ativo;;-21,705447;-43,450948;70;70
CONCER;2016;Controlador;BR-40;MG;781;Juiz de Fora;Principal;Crescente;Ativo;;-21,704476;-43,451743;70;70
CRO;2016;Controlador;BR-70;MT;503,36;Cuiabá;Principal;Crescente/Decrescente;Ativo;;-15,698816;-56,034129;60;60
CRO;2016;Controlador;BR-70;MT;504;Cuiabá;Principal;Crescente/Decrescente;Ativo;;-15,700683;-56,046185;60;60
CRO;2016;Controlador;BR-70;MT;523,3;Várzea Grande;Principal;Crescente/Decrescente;Ativo;;-15,654771;-56,191106;60;60
CRO;2016;Controlador;BR-163;MT;832,4;Sinop;Principal;Crescente;Ativo;;-11,884887;-55,501339;60;60
CRO;2016;Controlador;BR-163;MT;832,9;Sinop;Principal;Decrescente;Ativo;;-11,880062;-55,500169;60;60
CRO;2016;Controlador;BR-163;MT;834,3;Sinop;Principal;Crescente;Ativo;;-11,868907;-55,497154;60;60
CRO;2016;Redutor;BR-364;MT;204,1;Rondonópolis;Principal;Decrescente;Ativo;;-16,462925;-54,659422;40;40
CRO;2016;Controlador;BR-364;MT;209,63;Rondonópolis;Principal;Decrescente;Ativo;;-16,428308;-54,694709;60;60
CRO;2016;Controlador;BR-364;MT;275,9;Jaciara;Principal;Crescente/Decrescente;Ativo;;-15,952476;-54,994747;60;60
CRO;2016;Controlador;BR-364;MT;277,2;Jaciara;Principal;Decrescente;Ativo;;-15,948487;-55,004495;60;60
CRO;2016;Controlador;BR-364;MT;277,6;Jaciara;Principal;Decrescente;Ativo;;-15,948487;-55,004495;60;60
CRO;2016;Redutor;BR-70;MT;522,035;Várzea Grande;Principal;Crescente;Ativo;;-15,664013;-56,184515;40;40
CRO;2016;Redutor;BR-70;MT;522,1;Várzea Grande;Principal;Decrescente;Ativo;;-15,663936;-56,184613;40;40
CRO;2016;Redutor;BR-163;MT;659,3;Lucas do Rio Verde;Principal;Crescente;Ativo;;-13,308807;-56,041599;50;50
CRO;2016;Redutor;BR-163;MT;659,5;Lucas do Rio Verde;Principal;Decrescente;Ativo;;-13,308807;-56,041599;50;50
CRO;2016;Controlador;BR-163;MT;686,2;Lucas do Rio Verde;Principal;Crescente/Decrescente;Ativo;;-13,085958;-55,942035;60;60
CRO;2016;Redutor;BR-163;MT;688,5;Lucas do Rio Verde;Principal;Crescente;Ativo;;-13,06756;-55,925153;50;50
CRO;2016;Redutor;BR-163;MT;688,96;Lucas do Rio Verde;Principal;Decrescente;Ativo;;-13,06756;-55,925153;50;50
CRO;2016;Controlador;BR-163;MT;690,85;Lucas do Rio Verde;Principal;Crescente/Decrescente;Ativo;;-13,055465;-55,912815;60;60
CRO;2016;Redutor;BR-163;MT;714;Sorriso;Principal;Crescente;Ativo;;-12,862742;-55,833343;40;40
CRO;2016;Redutor;BR-163;MT;714,38;Sorriso;Principal;Decrescente;Ativo;;-12,859497;-55,832187;40;40
CRO;2016;Controlador;BR-163;MT;746,1;Sorriso;Principal;Crescente;Ativo;;-12,601219;-55,749739;60;60
CRO;2016;Redutor;BR-163;MT;751,55;Sorriso;Principal;Crescente/Decrescente;Ativo;;-12,560517;-55,719497;50;50
CRO;2016;Redutor;BR-163;MT;753,1;Sorriso;Principal;Decrescente;Ativo;;-12,54926;-55,712584;50;50
CRO;2016;Redutor;BR-163;MT;753,6;Sorriso;Principal;Crescente;Ativo;;-12,545764;-55,709854;50;50
CRO;2016;Redutor;BR-163;MT;753,625;Sorriso;Principal;Decrescente;Ativo;;-12,545302;-55,710001;50;50
CRO;2016;Controlador;BR-163;MT;823,6;Sinop;Principal;Crescente;Ativo;;-11,962062;-55,516853;60;60
CRO;2016;Controlador;BR-163;MT;824;Sinop;Principal;Decrescente;Ativo;;-11,958226;-55,517092;60;60
CRO;2016;Controlador;BR-163;MT;831;Sinop;Principal;Crescente/Decrescente;Ativo;;-11,897853;-55,504829;60;60
CRO;2016;Controlador;BR-163;MT;836,4;Sinop;Principal;Crescente/Decrescente;Ativo;;-11,849721;-55,492209;60;60
CRO;2016;Controlador;BR-163;MT;837,2;Sinop;Principal;Decrescente;Ativo;;-11,84243;-55,490409;40;40
CRO;2016;Controlador;BR-163;MT;854;Sinop;Principal;Crescente/Decrescente;Ativo;;-11,695381;-55,452044;60;60
CRO;2016;Controlador;BR-364;MT;269;Jaciara;Principal;Crescente;Ativo;;-15,972171;-54,93955;60;60
CRO;2016;Controlador;BR-364;MT;269;Jaciara;Principal;Decrescente;Ativo;;-15,972171;-54,93955;60;60
CRO;2016;Redutor;BR-364;MT;346,5;Campo Verde;Principal;Crescente;Ativo;;-15,796013;-55,554869;50;50
CRO;2016;Redutor;BR-364;MT;349,47;Santo Antônio de Leverger;Principal;Crescente;Ativo;;-15,792933;-55,579288;50;50
CRO;2016;Redutor;BR-364;MT;347,488;Campo Verde;Principal;Crescente;Ativo;;-15,796117;-55,561033;50;50
CRO;2016;Redutor;BR-364;MT;348,65;Santo Antônio de Leverger;Principal;Crescente;Ativo;;-15,793378;-55,571656;50;50
CRO;2016;Redutor;BR-163;MT;821;Sinop;Principal;Crescente/Decrescente;Ativo;;-11,985969;-55,517047;40;40
CRO;2016;Redutor;BR-364;MT;206,34;Rondonópolis;Principal;Decrescente;Ativo;;-16,445539;-54,669254;40;40
CRO;2016;Controlador;BR-163;MT;15,35;Itiquira;Principal;Decrescente;Ativo;;-17,383148;-54,757556;80;80
CRO;2016;Controlador;BR-163;MT;16,5;Itiquira;Principal;Crescente;Ativo;;-17,373189;-54,756445;80;80
CRO;2016;Controlador;BR-163;MT;17,2;Itiquira;Principal;Decrescente;Ativo;;-17,366535;-54,75677;80;80
CRO;2016;Redutor;BR-364;MT;203,23;Rondonópolis;Principal;Decrescente;Ativo;;-16,469739;-54,656214;40;40
CRO;2016;Redutor;BR-163;MT;786,7;Vera;Principal;Crescente/Decrescente;Ativo;;-12,287022;-55,562297;40;40
CRO;2016;Controlador;BR-163;MT;109,72;Rondonópolis;Principal;Decrescente;Ativo;;-16,57452;-54,6853;80;80
CRO;2016;Redutor;BR-163;MT;752,73;Sorriso;Principal;Crescente;Ativo;;-12,552292;-55,714197;50;50
CRO;2016;Controlador;BR-163;MT;836;Sinop;Principal;Crescente;Ativo;;-11,85115;-55,492633;60;60
CRO;2016;Controlador;BR-364;MT;207,54;Rondonópolis;Principal;Crescente;Ativo;;-16,436026;-54,683081;60;60
CRO;2016;Controlador;BR-163;MT;835,3;Sinop;Principal;Crescente/Decrescente;Ativo;;-11,860489;-55,495108;60;60
ECO050;2017;Redutor;BR-50;MG;174;Uberaba;Principal;Crescente;Ativo;;-19,767581;-47,975231;60;60
ECO050;2017;Redutor;BR-50;MG;176;Uberaba;Principal;Decrescente;Ativo;;-19,779175;-47,960438;60;60
ECO050;2017;Controlador;BR-50;GO;306;Cumari;Principal;Crescente;Ativo;;-18,369914;-48,055494;60;60
ECO050;2017;Controlador;BR-50;GO;278,65;Catalão;Principal;Decrescente;Ativo;;-18,172243;-47,925259;60;60
ECO050;2017;Controlador;BR-50;GO;279,65;Catalão;Principal;Crescente;Ativo;;-18,176581;-47,933682;60;60
ECO050;2017;Controlador;BR-50;GO;281;Catalão;Principal;Crescente;Ativo;;-18,18385;-47,944238;60;60
ECO050;2017;Redutor;BR-50;MG;52,7;Araguari;Principal;Crescente;Ativo;;-18,758371;-48,240763;60;60
ECO050;2017;Redutor;BR-50;MG;53,8;Araguari;Principal;Crescente;Ativo;;-18,768009;-48,245222;60;60
ECO050;2017;Redutor;BR-50;MG;55,1;Uberlândia;Principal;Decrescente;Ativo;;-18,781747;-48,236359;60;60
ECO050;2017;Redutor;BR-50;MG;55,8;Uberlândia;Principal;Decrescente;Ativo;;-18,78167;-48,236263;60;60
ECO050;2017;Redutor;BR-50;MG;171,36;Uberaba;Principal;Crescente;Ativo;;-19,74795;-47,983104;70;70
ECO050;2017;Redutor;BR-50;MG;171,27;Uberaba;Principal;Decrescente;Ativo;;-19,746402;-47,983814;70;70
ECO050;2017;Redutor;BR-50;MG;182,1;Uberaba;Principal;Crescente;Ativo;;-19,79291;-47,91191;50;50
ECO050;2017;Redutor;BR-50;MG;182,2;Uberaba;Principal;Decrescente;Ativo;;-19,7935;-47,911362;50;50
ECO050;2017;Redutor;BR-50;GO;96,35;Cristalina;Principal;Crescente;Ativo;;-16,757301;-47,608611;40;40
ECO050;2017;Controlador;BR-50;GO;99,83;Cristalina;Principal;Decrescente;Ativo;;-16,781242;-47,630394;80;80
ECO101;2020;Controlador;BR-101;ES;216,14;Serra;Principal;Crescente;Ativo;;-20,146583;-40,286667;60;60
ECO101;2020;Controlador;BR-101;ES;261,08;Serra;Principal;Decrescente;Ativo;;-20,151056;-40,278722;60;60
ECO101;2020;Controlador;BR-101;ES;14,022;Pedro Canário;Principal;Crescente;Ativo;;-18,28236;-39,95688;60;60
ECO101;2020;Controlador;BR-101;ES;15,503;Pedro Canário;Principal;Crescente/Decrescente;Ativo;;-18,29422;-39,95647;60;60
ECO101;2020;Controlador;BR-101;ES;17,837;Pinheiros;Principal;Decrescente;Ativo;;-18,31302;-39,95461;60;60
ECO101;2020;Controlador;BR-101;ES;31,114;Conceição da Barra;Principal;Crescente/Decrescente;Ativo;;-18,42086;-39,93561;60;60
ECO101;2020;Controlador;BR-101;ES;37,777;Conceição da Barra;Principal;Crescente/Decrescente;Ativo;;-18,47894;-39,92486;60;60
ECO101;2020;Controlador;BR-101;ES;50,02;Conceição da Barra;Principal;Crescente/Decrescente;Ativo;;-18,58299;-39,89316;60;60
ECO101;2020;Controlador;BR-101;ES;61,061;São Mateus;Principal;Crescente;Ativo;;-18,67697;-39,86508;60;60
ECO101;2020;Controlador;BR-101;ES;62,156;São Mateus;Principal;Crescente/Decrescente;Ativo;;-18,6863;-39,8623;60;60
ECO101;2020;Controlador;BR-101;ES;68,381;São Mateus;Principal;Crescente/Decrescente;Ativo;;-18,72353;-39,86094;60;60
ECO101;2020;Controlador;BR-101;ES;69,039;São Mateus;Principal;Crescente/Decrescente;Ativo;;-18,72916;-39,85997;60;60
ECO101;2020;Controlador;BR-101;ES;126,465;Linhares;Principal;Crescente;Ativo;;-19,18986;-40,09472;60;60
ECO101;2020;Controlador;BR-101;ES;126,466;Linhares;Principal;Decrescente;Ativo;;-19,18986;-40,09472;60;60
ECO101;2020;Controlador;BR-101;ES;126,827;Linhares;Principal;Crescente;Ativo;;-19,19313;-40,09508;60;60
ECO101;2020;Controlador;BR-101;ES;126,828;Linhares;Principal;Decrescente;Ativo;;-19,19313;-40,09508;60;60
ECO101;2020;Controlador;BR-101;ES;150,022;Linhares;Principal;Crescente/Decrescente;Ativo;;-19,40452;-40,0608;60;60
ECO101;2020;Controlador;BR-101;ES;151,239;Linhares;Principal;Decrescente;Ativo;;-19,41375;-40,0668;60;60
ECO101;2020;Controlador;BR-101;ES;291,986;Cariacica;Principal;Crescente;Ativo;;-20,30569;-40,39494;60;60
ECO101;2020;Controlador;BR-101;ES;296,23;Cariacica;Principal;Crescente;Ativo;;-20,34208;-40,40527;60;60
ECO101;2020;Controlador;BR-101;ES;299,654;Viana;Principal;Crescente;Ativo;;-20,3573;-40,42808;60;60
ECO101;2020;Controlador;BR-101;ES;357,738;Anchieta;Principal;Decrescente;Ativo;;-20,69194;-40,70427;60;60
ECO101;2020;Controlador;BR-101;ES;370,557;Anchieta;Principal;Decrescente;Ativo;;-20,77086;-40,76555;60;60
ECO101;2020;Controlador;BR-101;ES;429,643;Atílio Vivácqua;Principal;Decrescente;Ativo;;-21,02858;-41,16436;60;60
ECO101;2020;Controlador;BR-101;ES;450,356;Mimoso do Sul;Principal;Decrescente;Ativo;;-21,14813;-41,2715;60;60
ECO101;2020;Controlador;BR-101;ES;457,319;Mimoso do Sul;Principal;Crescente;Ativo;;-21,19649;-41,30011;60;60
ECO101;2020;Controlador;BR-101;ES;457,908;Mimoso do Sul;Principal;Decrescente;Ativo;;-21,2018;-41,30083;60;60
ECO101;2020;Controlador;BR-101;BA;947,188;Mucuri;Principal;Crescente;Ativo;;-18,1046;-39,8844;60;60
ECO101;2020;Controlador;BR-101;ES;260,14;Serra;Principal;Crescente;Ativo;;-20,146528;-40,285608;60;60
ECO101;2020;Controlador;BR-101;ES;291,9;Cariacica;Principal;Crescente;Ativo;;-20,3057;-40,3949;60;60
ECO101;2020;Controlador;BR-101;ES;296,22;Cariacica;Principal;Crescente;Ativo;;-20,3421;-40,4053;60;60
ECO101;2020;Controlador;BR-101;ES;33,15;Conceição da Barra;Principal;Decrescente;Ativo;;-18,4394;-39,9328;60;60
ECO101;2020;Controlador;BR-101;ES;33,15;Conceição da Barra;Principal;Crescente/Decrescente;Ativo;;-18,4394;-39,9328;60;60
ECO101;2020;Controlador;BR-101;ES;65,82;São Mateus;Principal;Crescente;Ativo;;-18,7158;-39,876;60;60
ECO101;2020;Controlador;BR-101;ES;66,18;São Mateus;Principal;Decrescente;Ativo;;-18,717;-39,8735;60;60
ECO101;2020;Controlador;BR-101;ES;66,18;São Mateus;Marginal;Decrescente;Ativo;;-18,7168;-39,8734;60;60
ECO101;2020;Controlador;BR-101;ES;79,1;São Mateus;Principal;Crescente;Ativo;;-18,8147;-39,9017;60;60
ECO101;2020;Controlador;BR-101;ES;79,1;São Mateus;Principal;Crescente/Decrescente;Ativo;;-18,8147;-39,9017;80;80
ECO101;2020;Controlador;BR-101;ES;7,9;Pedro Canário;Principal;Crescente;Ativo;;-18,4394;-39,9328;60;60
ECO101;2020;Controlador;BR-101;ES;102,74;Sooretama;Principal;Crescente/Decrescente;Ativo;;-19,0026;-40,0061;60;60
ECO101;2020;Controlador;BR-101;ES;85,2;São Mateus;Principal;Decrescente;Ativo;;-18,8596;-39,9353;60;80
ECO101;2020;Controlador;BR-101;ES;107,08;Sooretama;Principal;Crescente;Ativo;;-19,0384;-40,0233;60;60
ECO101;2020;Controlador;BR-101;ES;107,08;Sooretama;Principal;Crescente/Decrescente;Ativo;;-19,0384;-40,0233;60;60
ECO101;2020;Controlador;BR-101;ES;118,55;Sooretama;Principal;Crescente/Decrescente;Ativo;;-19,1321;-40,0694;60;60
ECO101;2020;Controlador;BR-101;ES;94,1;Jaguaré;Principal;Crescente;Ativo;;-18,9318;-39,9724;60;80
ECO101;2020;Controlador;BR-101;ES;100,45;Jaguaré;Principal;Decrescente;Ativo;;-18,9839;-39,9972;60;80
ECO101;2020;Controlador;BR-101;ES;100,05;Jaguaré;Principal;Crescente;Ativo;;-18,9805;-39,9957;60;80
ECO101;2020;Controlador;BR-101;ES;84,994;São Mateus;Principal;Crescente;Ativo;;-18,858;-39,9342;60;80
ECO101;2020;Controlador;BR-101;ES;135,37;Linhares;Principal;Crescente;Ativo;;-19,2793;-40,0875;80;80
ECO101;2020;Controlador;BR-101;ES;146,08;Linhares;Principal;Decrescente;Ativo;;-19,3705;-40,0656;60;60
ECO101;2020;Controlador;BR-101;ES;159,1;Linhares;Principal;Crescente;Ativo;;-19,4687;-40,1106;60;60
ECO101;2020;Controlador;BR-101;ES;145,92;Linhares;Marginal;Crescente;Ativo;;-19,3689;-40,0657;60;60
ECO101;2020;Controlador;BR-101;ES;147,2;Linhares;Principal;Decrescente;Ativo;;-19,3811;-40,0668;60;60
ECO101;2020;Controlador;BR-101;ES;147,05;Linhares;Principal;Crescente;Ativo;;-19,3794;-40,0667;60;60
ECO101;2020;Controlador;BR-101;ES;147,2;Linhares;Marginal;Decrescente;Ativo;;-19,3803;-40,0666;60;60
ECO101;2020;Controlador;BR-101;ES;147,05;Linhares;Marginal;Crescente;Ativo;;-19,3795;-40,0668;60;60
ECO101;2020;Controlador;BR-101;ES;146,08;Linhares;Marginal;Decrescente;Ativo;;-19,371;-40,0656;60;60
ECO101;2020;Controlador;BR-101;ES;145,92;Linhares;Principal;Crescente;Ativo;;-19,3689;-40,0656;60;60
ECO101;2020;Controlador;BR-101;ES;135,5;Linhares;Principal;Decrescente;Ativo;;-19,2801;-40,0874;80;80
ECO101;2020;Controlador;BR-101;ES;166,65;Linhares;Principal;Decrescente;Ativo;;-19,5254;-40,1503;60;60
ECO101;2020;Controlador;BR-101;ES;166,2;Linhares;Principal;Crescente;Ativo;;-19,5224;-40,1475;60;60
ECO101;2020;Controlador;BR-101;ES;174,65;Aracruz;Principal;Decrescente;Ativo;;-19,5862;-40,1904;60;60
ECO101;2020;Controlador;BR-101;ES;162,35;Linhares;Principal;Decrescente;Ativo;;-19,4933;-40,1284;60;60
ECO101;2020;Controlador;BR-101;ES;174,4;Aracruz;Principal;Crescente;Ativo;;-19,584;-40,1896;60;60
ECO101;2020;Controlador;BR-101;ES;176,1;Aracruz;Principal;Crescente;Ativo;;-19,5961;-40,1993;60;60
ECO101;2020;Controlador;BR-101;ES;164,33;Linhares;Principal;Decrescente;Ativo;;-19,509;-40,1367;60;60
ECO101;2020;Controlador;BR-101;ES;164;Linhares;Principal;Crescente;Ativo;;-19,5066;-40,1352;60;60
ECO101;2020;Controlador;BR-101;ES;176,4;Aracruz;Principal;Decrescente;Ativo;;-19,5979;-40,2007;60;60
ECO101;2020;Controlador;BR-101;ES;161,9;Linhares;Principal;Crescente;Ativo;;-19,4898;-40,1261;60;60
ECO101;2020;Controlador;BR-101;ES;190,75;Aracruz;Principal;Decrescente;Ativo;;-19,6875;-40,285;60;60
ECO101;2020;Controlador;BR-101;ES;204,7;João Neiva;Principal;Crescente;Ativo;;-19,7551;-40,3801;60;60
ECO101;2020;Controlador;BR-101;ES;184,34;Aracruz;Principal;Decrescente;Ativo;;-19,6574;-40,2356;80;80
ECO101;2020;Controlador;BR-101;ES;190,25;Aracruz;Principal;Crescente;Ativo;;-19,6857;-40,2817;60;60
ECO101;2020;Controlador;BR-101;ES;189,2;Aracruz;Principal;Decrescente;Ativo;;-19,6825;-40,2718;60;60
ECO101;2020;Controlador;BR-101;ES;188,9;Aracruz;Principal;Crescente;Ativo;;-19,6807;-40,2698;60;60
ECO101;2020;Controlador;BR-101;ES;204,9;João Neiva;Principal;Decrescente;Ativo;;-19,7567;-40,3798;60;60
ECO101;2020;Controlador;BR-101;ES;182,89;Aracruz;Principal;Crescente;Ativo;;-19,6463;-40,2333;80;80
ECO101;2020;Controlador;BR-101;ES;181,15;Aracruz;Principal;Decrescente;Ativo;;-19,6324;-40,227;80;80
ECO101;2020;Controlador;BR-101;ES;180,9;Aracruz;Principal;Crescente;Ativo;;-19,6307;-40,2259;80;80
ECO101;2020;Controlador;BR-101;ES;244,3;Serra;Principal;Crescente;Ativo;;-20,0511;-40,3852;60;60
ECO101;2020;Controlador;BR-101;ES;244,45;Serra;Principal;Decrescente;Ativo;;-20,0525;-40,3843;60;60
ECO101;2020;Controlador;BR-101;ES;237,75;Fundão;Principal;Decrescente;Ativo;;-20,0013;-40,4132;60;60
ECO101;2020;Controlador;BR-101;ES;130;Linhares;Principal;Crescente/Decrescente;Ativo;;-19,2303;-40,0926;60;60
ECO101;2020;Controlador;BR-101;ES;130;Linhares;Principal;Decrescente;Ativo;;-19,2303;-40,0926;60;60
ECO101;2020;Controlador;BR-101;ES;130;Linhares;Principal;Decrescente;Ativo;;-19,2303;-40,0926;60;60
ECO101;2020;Controlador;BR-101;ES;130;Linhares;Principal;Decrescente;Ativo;;-19,2303;-40,0926;60;60
ECO101;2020;Controlador;BR-101;ES;130;Linhares;Principal;Crescente/Decrescente;Ativo;;-19,2303;-40,0926;60;60
ECO101;2020;Controlador;BR-101;ES;253,05;Serra;Principal;Crescente/Decrescente;Ativo;;-20,1051;-40,3321;60;60
ECO101;2020;Controlador;BR-101;ES;237,1;Fundão;Principal;Crescente;Ativo;;-19,9973;-40,4141;60;60
ECO101;2020;Controlador;BR-101;ES;264,56;Serra;Marginal;Decrescente;Ativo;;-20,1788;-40,2653;60;60
ECO101;2020;Controlador;BR-101;ES;267,68;Serra;Marginal;Crescente;Ativo;;-20,2057;-40,2694;60;60
ECO101;2020;Controlador;BR-101;ES;266,21;Serra;Marginal;Crescente;Ativo;;-20,1926;-40,2686;60;60
ECO101;2020;Controlador;BR-101;ES;266,2;Serra;Marginal;Crescente;Ativo;;-20,1925;-40,2687;60;60
ECO101;2020;Controlador;BR-101;ES;254,58;Serra;Principal;Decrescente;Ativo;;-20,1131;-40,323;60;60
ECO101;2020;Controlador;BR-101;ES;264,32;Serra;Marginal;Crescente;Ativo;;-20,1767;-40,2662;60;60
ECO101;2020;Controlador;BR-101;ES;264,55;Serra;Marginal;Decrescente;Ativo;;-20,1789;-40,2652;60;60
ECO101;2020;Controlador;BR-101;ES;264,32;Serra;Principal;Crescente;Ativo;;-20,1766;-40,266;60;60
ECO101;2020;Controlador;BR-101;ES;254,25;Serra;Principal;Crescente;Ativo;;-20,1124;-40,3246;60;60
ECO101;2020;Controlador;BR-101;ES;266,57;Serra;Principal;Decrescente;Ativo;;-20,1959;-40,2687;60;60
ECO101;2020;Controlador;BR-101;ES;269,69;Serra;Principal;Decrescente;Ativo;;-20,2235;-40,2701;60;60
ECO101;2020;Controlador;BR-101;ES;269,68;Serra;Principal;Decrescente;Ativo;;-20,2235;-40,2703;60;60
ECO101;2020;Controlador;BR-101;ES;269,47;Serra;Principal;Crescente;Ativo;;-20,2215;-40,2705;60;60
ECO101;2020;Controlador;BR-101;ES;269,46;Serra;Principal;Crescente;Ativo;;-20,2215;-40,2703;60;60
ECO101;2020;Controlador;BR-101;ES;267,68;Serra;Principal;Crescente;Ativo;;-20,2057;-40,2694;60;60
ECO101;2020;Controlador;BR-101;ES;270,45;Serra;Principal;Crescente;Ativo;;-20,2295;-40,2728;60;60
